AAPL R735QTJ8XC9X,AAPL,2,20200630,3322,2593727943,930994271399.059,62056050,60809616,9515,1617776740,171210197,1,20200930,35,9689407,1123082000,0,0,0,8174627,1880,1
AIG R735QTJ8XC9X,AIG,2,20200630,676,768179661,23961077747,9363225,12100518,0,492064415,74555899,1,20200930,2,199450,5490000,0,0,0,199450,0,0
BNO UN3IMQ2JU1YD,BNO,1,20200630,46,9148101,99072832,341600,375300,0,5053228,30000,0
EEM SNQLASP67O85,EEM,2,20200630,1093,402002172,16085435604,162866492,266937301,941231,298463240,30555320,1,20200930,13,3308578,145875000,0,0,0,3192434,0,1
GOOCV VP83T1ZUHROL,GOOG,2,20200630,2577,224500855,311707313305,3153704,4007761,864,144997911,12179536,1,20200930,25,163841,240678000,0,0,0,129004,19,1
GOOG T1AZ164W5VTX,GOOGL,2,20200630,2809,233451052,327023246860,5357763,5656871,5140,152205269,18129403,1,20200930,23,148893,218219000,0,0,0,130595,0,1
IBM R735QTJ8XC9X,IBM,2,20200630,1946,506086831,60863188152,10227584,12215460,32374,302618181,43346758,1,20200930,23,434335,53051000,0,0,0,299645,1052,1
IWM RV0PWMLXVHPH,IWM,2,20200630,1519,296176353,42212844601,163309923,274619253,258484,200042574,23736139,1,20200930,13,401407,60127000,0,0,0,365776,0,1
NB R735QTJ8XC9X,BAC,2,20200630,2091,5920295025,141114307534.821,107384568,157707032,187805,4003729388,536801725,1,20200930,18,2543323,61347000,0,0,0,2338057,0,1
QQQ RIWIV7K5Z9LX,QQQ,2,20200630,1648,207726673,51328479977,107557897,212857396,28651,105377120,20820134,1,20200930,15,124869,33947000,0,0,0,34122,0,1
SPY R735QTJ8XC9X,SPY,2,20200630,2445,584333533,183637353549,369139121,542631260,313306,389636810,40614362,1,20200930,23,342285,114606000,0,0,0,219995,595,1
USO THORT68ZZSYT,USO,2,20200630,216,31388051,880062518,37951028,62688308,446,26813779,879630,1,20200930,1,37,1000,0,0,0,0,0,0
UW R735QTJ8XC9X,WM,2,20200630,1323,304450944,32194956671,1541045,1920563,53618,198442222,19384570,1,20200930,13,368332,41682000,0,0,0,308597,1385,0
