AAPL R735QTJ8XC9X,AAPL,2,20200630,3322,2593727943,930994271399.059,62056050,60809616,9515,1617776740,171210197,1,20200930,11,4091893,473319000,0,0,0,3104369,320,0
AIG R735QTJ8XC9X,AIG,2,20200630,676,768179661,23961077747,9363225,12100518,0,492064415,74555899,1,20200930,1,125,3000,0,0,0,125,0,0
BNO UN3IMQ2JU1YD,BNO,1,20200630,46,9148101,99072832,341600,375300,0,5053228,30000,0
EEM SNQLASP67O85,EEM,2,20200630,1093,402002172,16085435604,162866492,266937301,941231,298463240,30555320,1,20200930,4,75204,3315000,0,0,0,67226,0,0
GOOCV VP83T1ZUHROL,GOOG,2,20200630,2577,224500855,311707313305,3153704,4007761,864,144997911,12179536,1,20200930,8,39809,58503000,0,0,0,18575,19,0
GOOG T1AZ164W5VTX,GOOGL,2,20200630,2809,233451052,327023246860,5357763,5656871,5140,152205269,18129403,1,20200930,4,55446,81261000,0,0,0,41379,0,0
IBM R735QTJ8XC9X,IBM,2,20200630,1946,506086831,60863188152,10227584,12215460,32374,302618181,43346758,1,20200930,8,148094,18019000,0,0,0,83301,0,0
IWM RV0PWMLXVHPH,IWM,2,20200630,1519,296176353,42212844601,163309923,274619253,258484,200042574,23736139,1,20200930,3,10158,1521000,0,0,0,3900,0,0
NB R735QTJ8XC9X,BAC,2,20200630,2091,5920295025,141114307534.821,107384568,157707032,187805,4003729388,536801725,1,20200930,6,756603,18260000,0,0,0,571542,0,0
QQQ RIWIV7K5Z9LX,QQQ,2,20200630,1648,207726673,51328479977,107557897,212857396,28651,105377120,20820134,1,20200930,6,78694,21864000,0,0,0,3942,0,0
SPY R735QTJ8XC9X,SPY,2,20200630,2445,584333533,183637353549,369139121,542631260,313306,389636810,40614362,1,20200930,7,83319,27883000,0,0,0,50566,0,0
USO THORT68ZZSYT,USO,1,20200630,216,31388051,880062518,37951028,62688308,446,26813779,879630,1
UW R735QTJ8XC9X,WM,2,20200630,1323,304450944,32194956671,1541045,1920563,53618,198442222,19384570,1,20200930,5,162449,18383000,0,0,0,150636,0,0
